[2024-07-10 22:31:40,658: INFO: main: train test data loaded!!]
[2024-07-10 22:31:41,303: INFO: main: loading the trained model!]
[2024-07-10 22:32:55,005: INFO: main: loading config]
[2024-07-10 22:32:57,501: INFO: main: train test data loaded!!]
[2024-07-10 22:32:58,895: INFO: main: bert model is loaded!!]
[2024-07-10 22:33:32,212: INFO: evaluation: Accuracy Score = 0.8181818181818182]
[2024-07-10 22:33:32,213: INFO: evaluation: F1 Score (Micro) = 0.0]
[2024-07-10 22:33:32,213: INFO: evaluation: F1 Score (Macro) = 0.0]
[2024-07-10 22:33:32,213: INFO: training: Checkpointing model at epoch 0 and accuracy is: 0.8181818181818182]
[2024-07-10 22:41:44,787: INFO: main: loading config]
[2024-07-10 22:41:50,243: INFO: main: train test data loaded!!]
[2024-07-10 22:41:53,997: INFO: main: bert model is loaded!!]
[2024-07-10 22:42:26,906: INFO: evaluation: Accuracy Score = 0.8181818181818182]
[2024-07-10 22:42:26,907: INFO: evaluation: F1 Score (Micro) = 0.0]
[2024-07-10 22:42:26,907: INFO: evaluation: F1 Score (Macro) = 0.0]
[2024-07-10 22:42:26,907: INFO: training: Checkpointing model at epoch 0 and accuracy is: 0.8181818181818182]
[2024-07-10 22:43:08,074: INFO: evaluation: Accuracy Score = 0.7878787878787878]
[2024-07-10 22:43:08,074: INFO: evaluation: F1 Score (Micro) = 0.36363636363636365]
[2024-07-10 22:43:08,074: INFO: evaluation: F1 Score (Macro) = 0.1111111111111111]
[2024-07-10 22:43:08,074: INFO: training: validation eval is not greater than prev validation eval]
[2024-07-10 22:43:08,075: INFO: main: training is completed!!!]
[2024-07-10 22:43:16,710: INFO: evaluation: Accuracy Score = 0.6060606060606061]
[2024-07-10 22:43:16,710: INFO: evaluation: F1 Score (Micro) = 0.13333333333333333]
[2024-07-10 22:43:16,711: INFO: evaluation: F1 Score (Macro) = 0.022222222222222223]
[2024-07-10 22:43:16,713: INFO: main: active run id is: f8bb0cda3a4c42c2b752395c0596de85]
[2024-07-10 22:43:16,713: INFO: main: active run id is: angry-bat-357]
[2024-07-10 22:49:40,774: INFO: main: loading config]
[2024-07-10 22:49:45,676: INFO: main: train test data loaded!!]
[2024-07-10 22:49:46,973: INFO: main: loading the trained model!]
[2024-07-10 22:49:47,388: INFO: main: testing!!]
[2024-07-10 22:49:57,948: INFO: evaluation: Accuracy Score = 0.9696969696969697]
[2024-07-10 22:49:57,949: INFO: evaluation: F1 Score (Micro) = 0.0]
[2024-07-10 22:49:57,949: INFO: evaluation: F1 Score (Macro) = 0.0]
[2024-07-11 21:51:22,951: INFO: main: loading config]
[2024-07-11 21:52:24,808: INFO: main: loading config]
[2024-07-11 21:52:28,310: INFO: main: train test data loaded!!]
